N,P,K,temperature,humidity,ph,rainfall,Soil_OC,Fertilizer_kg_ha,Pest_Index,Irrigation_mm,Yield_t_ha,label
76.9371433440753,56.99510454420415,40.173348260392665,19.83841187362203,78.84455053740682,6.909156826158634,222.4396625051283,0.9447238935273496,250.95120895019812,0.6851702881891638,319.2340908251783,3.56,rice
95.47770792198268,56.46735344865448,42.544442360085725,24.692748486064,80.32258841627309,7.282555578635844,203.44087513228988,1.247163012305301,215.66228798086576,0.7158502389052297,313.99016608486403,3.53,rice
68.59851956377692,58.95334134697469,48.993227285876245,22.02313423842236,80.08501474551021,5.597255431088007,216.4286816692124,0.9494418594161068,219.1097409828139,0.8541795981369047,323.2788841755182,3.77,rice
94.8099405748813,57.34875264495829,38.74856501474786,25.47615933123112,85.46306441363792,5.662696527912863,276.24937132056306,1.358460411840306,215.08855978898515,0.8823074709362824,229.5767977464758,4.23,rice
78.38950775822855,40.60112123177271,35.769484540475425,21.064591190052337,82.51301720653402,6.265338494520009,283.4543323899261,1.0905138136770458,206.39279903355967,0.8858477180634751,282.4447695063756,3.58,rice
71.75648981312739,53.198428959790384,32.15143654302862,26.00315563569694,82.19467927614784,7.065861842280309,210.16243038277116,0.9810327126919444,231.8809515419709,0.7624022726236515,264.2463236152854,2.65,rice
96.09023054768826,39.82243231506876,47.74615794508863,23.325231742258243,82.38470670666545,5.973803794963788,264.9154456238656,1.1612056651643388,214.3307638560612,0.8708905723751206,305.0977638076544,3.7,rice
74.48735720523457,46.64189017208145,36.80892007172838,20.188189496658268,82.97882477172146,7.305840262980835,175.6880473861465,1.045245318314184,176.61924565594634,0.6254848475557717,397.2038403791034,3.46,rice
103.16955110371828,62.68886623132536,29.004968263742764,20.59310708276303,81.11715624116185,6.522697397278597,274.7084518705999,1.2904156455232867,239.25946973857157,0.9096217000863804,274.1884593322643,4.47,rice
74.13378397831306,41.64522984837064,39.60648537020524,18.50857230161658,82.246517513593,7.537915287378461,241.16842985703707,1.0017435026288637,212.87254041681976,0.9451274713882892,324.668527931398,3.59,rice
73.3709753270199,60.16561601316675,39.88549395763518,27.527367388945333,84.55851602016361,5.695820353134293,238.9931312234577,1.151052105624928,248.8672116901733,0.9844113945473678,267.54689150332587,3.4,rice
91.33107998757734,61.41030555124114,35.37483309627736,19.82614365608998,82.38043121274724,7.148956248726628,288.17679929851096,1.1604465330934948,260.16727216400375,0.9863087989601066,253.4265085383701,4.04,rice
63.69118612132591,37.20044766878748,43.05971475529542,22.414699567365982,79.29459700327972,7.015366939954549,222.20756301544003,0.8559636705630768,181.5766349136641,0.7055502211151586,275.9016442146571,3.16,rice
81.44460549460663,49.81498824492295,41.15466512353647,20.106155353163327,81.47382921132599,5.873171972587778,267.53918682499034,1.1357990855871825,226.28554299387747,0.8511402587134791,238.7377715700784,3.74,rice
94.67600415388456,41.175696537589005,33.19999291704005,23.42792326895499,84.60450307254578,6.704861872911045,175.12821852155523,1.4125165414829328,252.5926319482418,0.6360209303639038,353.4626857988677,3.94,rice
86.08803738173486,50.597951411343246,41.94943242986656,21.3015901250004,81.1622684587274,5.6043637570217255,198.7843439243804,1.3053033517474653,213.88014262416465,0.7152050433225074,311.3658972071576,4.35,rice
88.0247712702441,57.55360558930491,33.94277505935368,26.855821149939512,83.33873450235689,7.133433410135803,247.49327645829504,1.2356590363138278,235.1731986991156,0.9261132060667046,295.4192339193493,2.81,rice
64.43305789720526,50.53684350728396,41.34664314532635,22.8584659080748,81.29526229704364,5.005118943116215,260.69254009891085,1.049557079397906,200.70532370977784,0.8248444391162728,288.97300926412186,3.91,rice
84.86302810918221,55.55162222719397,32.06534281515796,21.56879181947684,83.4186553235493,6.456333651865286,266.92762005594466,1.1617560715814683,228.4074161993199,0.8230325270775735,297.07355119779453,3.61,rice
61.74275959504039,52.524643186561214,41.92153536411112,24.03664732987138,82.73789091683228,6.829660864365944,207.1222491068245,0.9362747289679944,208.04677706599924,0.7122262175975368,334.4220032060512,3.07,rice
65.25864725964391,46.26805886236675,40.41350815997586,22.76908201472321,81.66615567308094,7.268491029759933,265.3024455159341,1.1749650153228322,198.85657887531343,0.9316777630751928,274.6616337196114,3.15,rice
80.35297135903991,44.45273489773693,43.56205760000668,23.51647647810863,83.06784915818679,6.532295238498687,304.4584525052057,1.116723341081912,191.1832954269767,0.9476992477288398,270.09299899719434,3.28,rice
75.87386949251584,44.35866204286808,47.30421610973954,21.50080418977393,82.1030460366121,7.221966329968565,188.7636015616022,1.2296364668763782,217.1142632370276,0.7050534382324415,349.44718647501026,3.62,rice
73.79781520454229,54.48893137725295,29.652607197763487,27.53771516949961,80.66189356133518,7.175969302226944,265.5766683950758,0.849457149007958,196.7533562798313,0.8129235977454548,314.7578476952036,2.96,rice
86.48015544422682,38.573362758300654,47.67699356492488,23.12723473371905,79.83611031493558,6.944007754744029,289.38764293556494,1.2755645390933834,205.80164094552077,0.9248545077650792,309.22616562218207,3.09,rice
71.86960185358626,46.88963921105291,35.174410228385504,27.23719938052521,81.32891398943677,7.937974465474271,289.22939954717805,0.9487246614199504,224.4822262293185,0.8885531674197612,267.2275147030725,3.14,rice
74.17304555262405,38.24780030446115,36.88309794006176,25.540635595840698,79.66132493525625,5.023036639027571,184.31773866527877,0.9633482496554427,182.6013980204101,0.774626668082894,350.553822939942,3.52,rice
68.38928772667543,36.04269479784783,49.52760348282493,27.971548883672103,79.26847664454696,6.254096644508686,193.51328542971387,1.0409910764433574,203.18429113271696,0.7075059667971199,305.80199910261155,2.92,rice
76.9676846740461,37.2289648171323,47.2198644951517,21.88964742871408,82.7578070793142,7.490118924937283,212.8701591232152,0.8733803532845361,222.27132868155343,0.809067347491537,314.6160022624127,3.04,rice
68.58311610218364,56.43071144573742,45.11437018364998,26.24935491028232,78.95689445368602,5.826791219710217,208.46204491299025,0.8788376757623041,195.32850339405437,0.7013747510383138,359.29498903274464,3.35,rice
69.87229872247673,50.76380357338175,30.93165166517687,27.209537645313905,80.13303651440417,5.81419169813129,190.20365833366972,1.1001446156397396,199.6585203898764,0.70797963248857,374.4518419466698,3.55,rice
62.543856089454266,49.65839783315961,44.67815968937634,26.75266914379952,81.61682781273198,6.2871459344355545,220.0360834470689,1.0749637838331532,230.35150452698235,0.7741307887219789,356.37316955656337,3.44,rice
64.71413314528331,38.45080558742313,40.531262323204594,26.96957718763637,82.10829164725459,6.105411726144538,178.92343684055152,0.9373049922456212,190.2593892889883,0.7865600548718749,408.1540417405273,3.15,rice
63.63006376347897,51.29804878590342,36.08528811464729,26.505977546601272,80.26499044354266,5.547769370353155,209.2714661100292,0.8494466479837814,211.15734283603427,0.8931641083968497,320.7780840045759,3.38,rice
69.61079523497413,59.7880509558106,40.31001584327565,23.494666081119565,84.01509593805785,6.279057554894324,236.55299518724868,0.9044687954453464,220.93120002996807,0.8362450735135593,352.1176782653242,3.29,rice
81.53357246915566,47.509284878014455,35.67832311223079,24.3388260516362,80.30604754557922,5.280505211240654,236.0236840645076,1.150700592613151,222.10156488613424,0.901942548603456,283.9842269942406,3.78,rice
84.78788775980115,47.88016521007093,47.06213523985131,25.299222470364565,79.0435630811605,5.907262680368664,189.6186843579993,1.0724476336780098,226.23342225529876,0.707384408084586,324.6501039028264,3.34,rice
83.82649678820182,55.50312923734224,45.09606134502452,22.184936746354925,82.80097528228869,5.149387441269812,233.23027348601644,1.0787772474547677,215.88654906567103,0.8798143883836772,283.3386596645098,3.6,rice
92.639748358899,51.41573660712911,44.95099825037159,21.190039619389758,85.87039983447511,6.489427790734831,227.58323749769667,1.21111729161309,254.98468260741808,0.7937603674400082,289.16110953609854,3.82,rice
90.29024314935808,46.93499816657353,41.46060470735364,28.511881532153165,78.78249051940014,7.056021128459083,291.30393031531844,1.3012973106579926,260.9138967774578,0.8824018718083355,226.92760227347804,3.68,rice
86.08440263176315,45.83643402713657,41.26739815071656,25.78937689554409,86.60827305392935,7.502085791578533,254.16092311609063,1.2786256206236233,239.49006122518185,0.839289262802527,324.1320134718829,3.31,rice
71.47010591146321,48.50395303172827,32.87073694376311,24.42574729346955,82.68349077840199,6.146738811327063,194.9068945557277,1.0088691685814954,211.24463382726063,0.7497183057532406,314.7564446573913,3.13,rice
78.86069962123916,44.605774459571975,31.088844891366104,28.235760136448416,86.55797979746542,7.598644991057061,221.12821135475795,1.0035936772317886,192.38556830642884,0.8889122513806818,312.7972731120202,3.25,rice
64.3385803701216,49.07669219301874,30.333624909824167,23.175938503172823,83.17000325656552,5.957507250801329,267.8518851227528,0.7930790646237936,195.0860061074908,0.9232714608681364,286.17468381321385,3.06,rice
91.43529819871569,48.05160661930973,37.90890736091495,23.33963337980587,81.85960325469846,6.620832269582827,190.3586354801381,1.034263927730107,230.0009800088657,0.8691016633472866,345.0805850873537,3.5,rice
93.64675060696786,45.76140916187864,38.47798910596657,21.69112864097817,79.58949416553207,6.435015761033475,302.1124915096544,1.2314839756393043,229.96555272757183,0.8589948400404461,265.8839015423424,3.95,rice
57.366400001234936,49.80446109324959,49.92118391507662,24.75676674463312,85.68951197642575,5.79590232049906,295.1393486672524,0.9187177155770572,223.0893657408508,0.9968331640159632,276.9069632381538,3.63,rice
75.26913546008737,29.17624733215507,46.94530577189551,28.02810915170729,86.59645917556733,7.081706518345054,190.83479791208907,1.0874934169404014,222.2650295012813,0.5619411671821988,316.0265364735429,3.28,rice
73.72238609858098,33.60621899157308,43.91878528709191,22.61948058569674,86.43529994271816,5.47380947575971,187.69590075907,0.9156873035057186,169.87849601870082,0.6735639159187456,320.2785569121196,3.24,rice
71.86963124666924,55.90492153225152,11.6632883191559,22.429372543889134,64.27560294939437,5.857949549462663,89.74398885145477,0.8661567242665599,209.9563880635392,0.3784252010399879,487.483329510316,2.9,maize
61.2906951538106,45.41401745121814,15.797062655965568,26.377959247300023,72.59403059500117,6.796953698442168,115.22827648678069,0.8226066565359165,151.68914223486428,0.5732464714465891,425.1490454991662,2.17,maize
80.24728572315716,45.19126677590237,16.40192536247822,22.88770144797788,69.18114974781308,6.716468868594774,66.16598556294376,1.0267884958805416,179.09545367703828,0.3681572688130953,429.1365942314279,2.53,maize
66.69131478741562,55.153795923278594,21.465061705622144,20.088861639887885,56.63975884274544,6.489442720531681,79.21402780799349,0.9215848264293348,213.60954153371907,0.4709339831743103,453.17818316702784,2.59,maize
53.85579877605621,38.19227552986254,19.829705851073346,19.43834063920652,61.876923733613246,5.9245165635548105,72.74618882388745,0.918651405893568,192.0096232093707,0.3804837992390039,468.2071998150561,2.52,maize
69.61087037657344,40.16189510287772,13.558705336140951,23.312159155440217,59.780505557224274,6.113438988442423,104.74241858820048,0.9949285897825196,226.14174019177216,0.513929674860551,399.1421417919114,3.01,maize
93.4014606572718,45.022032765514,15.16167630800166,25.754578196896187,64.48338475394453,5.838159604564998,107.03455284525964,1.4297999586710588,206.08826212335296,0.4783781052736391,437.2144430047019,3.06,maize
92.00796338781204,63.17470136702207,12.203621509270016,24.62546746563017,65.4754097989833,5.89941542542884,68.90521167869375,1.1826047840213918,212.6075037831103,0.5391600001668738,452.2221565000345,3.62,maize
85.53458975223687,45.27462481901697,18.89925721256832,22.738940166808675,62.81466023816221,5.836749238868287,79.19009233401653,1.10573477503841,199.0921672241188,0.4176221563925908,506.78366754159833,2.89,maize
70.5097487054764,62.50465525697808,18.306016906191797,24.60386815289113,63.93746175781939,5.65738316309381,108.30434492939578,1.0178371774982755,213.8353306091204,0.5672145697458664,471.618114073218,2.8,maize
65.42587478191831,41.44476220187247,18.685739661169876,24.31129034610773,73.82735815392377,5.652937917486904,101.26469005697692,0.7890237308281762,186.9726770063436,0.5925524783318258,512.7021888591887,2.82,maize
78.3583767079201,47.97534902324041,25.033737773664512,24.752288751029425,68.29243234635996,6.543931265811994,79.06582586766667,1.2324307523391336,238.35502386741183,0.5027137353074352,505.61808948233977,3.04,maize
65.01963073108824,54.678233227377206,15.239123610689807,22.51593090599661,60.63356271389413,6.814690004909173,71.98942384943166,0.9005063248418431,181.0213454141013,0.3893833652573525,526.2915924253324,2.33,maize
100.03348075637018,45.1789824513653,13.027125352164775,19.49541451404221,64.54763735556757,6.0257200280130805,102.03087199433509,1.4736226328219904,209.64333017097024,0.4828674776230174,446.5703196325222,3.57,maize
65.74008851000573,53.6229789633686,25.823829841681224,22.558906867118484,58.2801019596609,5.863662495612283,75.89620562284016,1.0165427549979646,201.9884228553783,0.5614731281942718,400.3857880114166,2.99,maize
65.42086296576606,58.042076372376215,29.185078053641547,18.72481429855466,53.4288674306184,6.143290768455702,49.6584634794482,1.05879438920066,207.3318651589993,0.2571129881377434,488.9246003378735,3.15,maize
66.4169751774481,44.486123106529874,19.95622903081536,24.639137021740368,71.33460781582303,6.533353807539639,96.80627640093554,0.9617411201127292,191.0708260117479,0.5392184897020874,474.2622083131344,2.48,maize
65.25593973948304,35.350265528485544,15.592908411534122,25.882536640053345,64.3306169398349,5.901612437514626,88.22763082330141,0.9157759120310353,157.3393066138704,0.5203515381989418,494.1013604660425,2.42,maize
70.07277734590521,52.504293343206754,21.8735204320631,21.209308275782444,58.160878116674574,5.999511219630855,50.30359317913521,1.104992254286722,186.7069198453365,0.5224777133593792,513.13206635395,2.96,maize
77.39588626669499,49.218959164245305,16.444517715210626,18.36346949614264,63.93301011939517,6.3116140908665725,108.12735018813116,1.1278735484519862,173.56268630894476,0.4203501452084722,491.0761053286004,3.39,maize
